video_title,text,created_at
Don't Look Up,Ça m’a fait penser (en plus subtil) à Idiocracy (2006) #DontLookUp https://t.co/siqcL8jbeG,2022-01-01T19:13:53Z
Don't Look Up,« C’est l’été en hiver c’est perturbant «mais agréable ! »Voilà le reportage de France 3 ce soir sur cet hiver indien 😫 #rechauffementclimatique 🤷‍♂️#DontLookUp 🤬 tout va bien 😵😵‍💫 https://t.co/1YMDVgNC79,2022-01-01T18:53:08Z
Don't Look Up,#DontLookUp https://t.co/qYNVFnRwF0,2022-01-01T16:29:51Z
Don't Look Up,"The sky is on 🔥#DontLookUp 
Happy 2022 https://t.co/w129Rbl3fH",2022-01-01T16:19:01Z
Don't Look Up,"1er janvier 2022, #DuneduPyla 20°C, bonne année ? 🤞🌍✊

#DontLookTheThermometer #DontLookUp 
#climatechange https://t.co/TmodqyYWV0",2022-01-01T15:35:14Z
Don't Look Up,"Je vous recommande vivement ce film #dontlookup 
une morale excellente sur les dérives libérales #UnionPopulaire #Melenchon2022 #votonsmelenchon #FolloForFolloBack #JLMelenchon #JLM2022 #BonneAnnee @MilieMitch @LFIVLB @Pamelahocini https://t.co/b3pknFnNs9",2022-01-01T12:58:03Z
Don't Look Up,"16 degrés au sommet pour bien commencer l’année @Auron_Officiel. Partagé entre bonheur et réalité 🥶
#DontLookUp https://t.co/pFzvP6aQDM",2022-01-01T11:40:27Z
Don't Look Up,Pourquoi je viens de regarder #DontLookUp pour passer en 2022😨?,2021-12-31T22:46:10Z
Don't Look Up,"Mais à la météo des JT on continuera à dire """"il fait doux et c'est bon pour les terrasses de cafés..."""" #dontlookup https://t.co/cwATw1DgaR",2021-12-31T17:20:37Z
Don't Look Up,"""""In one scene, Mindy hyperventilates in a bathroom; in another, Dibiasky, on national TV, screams “Are we not being clear? We’re all 100% for sure gonna fucking die!” I can relate. This is what it feels like to be a climate scientist today.""""
#DontLookUp 

https://t.co/3K0EUHDBtA",2021-12-31T15:59:27Z
Don't Look Up,"""""Congratulazioni la tua dieta è finita' #DontLookUp",2021-12-31T15:08:25Z
Don't Look Up,Merci au réalisateurs de #DontLookUp à tout les acteurs.,2021-12-31T10:50:22Z
Don't Look Up,"#DontLookUp a aussi sa version française ⤵️

#Jadot2022 https://t.co/m1GUsxdAPj",2021-12-31T10:10:21Z
Don't Look Up,#DontLookUp https://t.co/F0ojIPRyZu,2021-12-31T09:40:41Z
Don't Look Up,"#reveillon2022 #LookUp une #rose un 31 déc 😮 et un temps printanier pour finir #2021. Merci le #dereglementclimatique 🤯
#FolloForFlowersBack #Jadot2022 #ReveillezVous #dontlookup https://t.co/91KCJxd7Ve",2021-12-31T09:33:42Z
Don't Look Up,"#DontLookUp lance un signal d’alarme magistral, gorgé de sarcasme… et apporte une contribution non-négligeable au répertoire de « F**k » criés-contenus de Leonardo Di Caprio 😊❤️ https://t.co/NWCnwplVB5",2021-12-31T09:22:03Z
Don't Look Up,"La claque ! Criant de vérité, effrayant de réalisme, drôle et tragique à la fois, le génialissime #Dontlookup est définitivement la pépite cinématographique de cette (triste) fin d’année 2021. 
Et en plus, il est porté par un casting fabuleux ! 🤩 

Vous avez dit “fiction”? 🤔😩 https://t.co/k8CFgghlKs",2021-12-31T09:04:05Z
Don't Look Up,"Dans sa video récap #2021, @EmmanuelMacron a oublié qq trucs en mode #DontLookUp , aidez-moi à lui rafraichir la mémoire:

👉🏼Condamnation pour inaction climatique 
👉🏼Echec #COP26
👉🏼Reintroduction néonicotinoides 
👉🏼Astreinte pour mauvaise qualité de l’air, etc

Vite, #Jadot2022 ! https://t.co/nIF5oAKfGt",2021-12-31T08:50:22Z
Don't Look Up,"Don’t Look Up: worth watching, spot on. #DontLookUp",2021-12-31T07:06:45Z
Don't Look Up,"#DontLookUp excellente satire riche d'enseignements sur notre société . 
#film #Cinema #DontLookUp https://t.co/ol3AnSysH0",2021-12-30T22:26:24Z
Don't Look Up,"Don't Look Up : Déni cosmique, mais quel film bordel, une réussite total ! Merci Netflix enfin un putain de bon film ! #DontLookUp",2021-12-30T22:03:35Z
Don't Look Up,#DontLookUp https://t.co/t0ecv4galn,2021-12-30T21:50:31Z
Don't Look Up,"L’odeur du retour de la #nature en ville à Bordeaux 🌺 Pas le temps d’attendre, il est urgent de choisir un président écologiste 🌻#Jadot2022 #Presidentielle2022 @yjadot @bordeaux_jadot #FolloForFlowersBack #DontLookUp https://t.co/wcBTI6c01i",2021-12-30T21:46:29Z
Don't Look Up,Mouais… (soupir)   #DontLookUp https://t.co/eGcbPGGUNw,2021-12-30T21:14:58Z
Don't Look Up,"#DontLookUp 
A voir absolument et surtout à méditer !!
Véritable satire acide de nos comportements face à l’urgence (climatique) ce film est a la fois drôle, subtil, profond et …terrifiant !!   1/2. ⤵️ https://t.co/VHIT05oP01",2021-12-30T20:31:35Z
Don't Look Up,"Sérieusement : à tous les #jt et les gens qui se rejouissent des #températures reccord d'aujourd'hui.... #SVP faites un effort : ce n'est pas une bonne nouvelle ! 

=&gt; le deni a des limites ! #environnement #DontLookUp https://t.co/MlIUVshRVw",2021-12-30T19:04:03Z
Don't Look Up,"#NeRegardezPas : Déni climatique 🙈🙊🙉

Écoutons les scientifiques et les faits 

➡️ En 2022 #VotezPourLeClimat avec @yjadot ! 🌎

#DontLookUp  #Jadot2022 #FolloForFlowersBack https://t.co/cfXm85RGFc",2021-12-30T18:14:32Z
Don't Look Up,#DontLookUp Tiene mucho más de lo que aparentemente se ve.,2021-12-30T16:37:33Z
Don't Look Up,"#NeRegardezPas :Déni climatique
👉🏼Hé les autres, elles sont où vos propositions pour protéger le vivant ? 
#DontLookUp #votezpourleclimat
Nous avons la solution,  changeons la donne avec @yjadot!
🌱 @MdpMouvement 
🌻 @EELV 
🌀 @GenerationsMvt 
🌳 @GEcologie 
☯️ #EnsembleAutrement https://t.co/PT7AAJvnaf",2021-12-30T16:15:08Z
Don't Look Up,"#DontLookUp 
Quoi c'est ça votre scène post générique qui vaut le coup de rester jusqu'à la fin ?? 🤔",2021-12-30T16:01:19Z
Don't Look Up,"Why #SneeringCritics dislike @Netflix’s Don’t Look Up,’ but #ClimateScientists love It

@Forbes - @DavidRVetter , Senior Contributor, #Sustainability, #Climate research, renewables and circularity

@dontlookupfilm #DontLookUp 

https://t.co/qkObmEoY98",2021-12-30T08:08:50Z
Don't Look Up,"✨Graine du jour : InfusionS✨
En cette fin d’année, je laisse infuser
-les bons moments pour ancrer mes souvenirs
-l’actualité #climat / #COVID19France / #DontLookUp  pour comprendre que je n’y comprends rien! 
Et vous, quelle est votre infusion du jour? 
https://t.co/7SgfYDe8q0",2021-12-30T07:55:15Z
Don't Look Up,"La pandémie a déjà tué plus de 5 millions d'êtres humains mais ils refusent toujours de lever les brevets. La raison ? 66 000 $/minute pour Pfizer, BioNTech et Moderna. #DontLookUp n'est pas une fiction : la soif du capital détruit l'humain et la planète. Le capitalisme, abats.",2021-12-30T07:45:56Z
Don't Look Up,"The haughty reception for #DontLookUp from the showbiz media contrasts starkly with the reaction from the community on which the film’s heroes are based: the climate scientists…
Poke @JouzelJean @valmasdel @HeidiSevestre …
@MikaaMered 
By @DavidRVetter 
https://t.co/lvlmZpttTl",2021-12-30T07:10:23Z
Don't Look Up,@GhostPanther thank you. This was so good. In so many ways. #DontLookUp https://t.co/uaoG08FmKS,2021-12-30T00:12:51Z
Don't Look Up,#DontLookUp une belle métaphore du déni climatique mais on y retrouve les mécanismes médiatiques et l’idiocratie qui nous entoure. Meilleure prod Netflix de l’année je trouve.,2021-12-29T23:47:32Z
Don't Look Up,"Excellent moment passé devant #DontLookUp.

Casting 5 étoiles, satire au vitriol de notre société moderne égocentrique qui refuse de voir sa maison en danger. 

Captivant de bout en bout. #Netflix https://t.co/cA84QGMBon",2021-12-29T23:23:05Z
Don't Look Up,"#DontLookUp quelle claque … pour l’humanité et sa connerie ! 
@LeoDiCaprio 🙏🙏",2021-12-29T22:40:22Z
Don't Look Up,LE film à voir #DontLookUp sur #Netflix avec cette phrase magnifique de @LeoDiCaprio https://t.co/HLPv9ZEexi,2021-12-29T21:57:18Z
Don't Look Up,“Humanity needs stories that highlight the many absurdities that arise from collectively knowing what’s coming while collectively failing to act.” Perfectly sums up #DontLookUp https://t.co/QTBvhfOjgE,2021-12-29T21:31:41Z
Don't Look Up,"Merci @GenerationsMvt pour le remake de #DontLookUp  version #presidentielles2022 

💪 On lache rien !

#Jadot2022 https://t.co/WgXszGRlTP",2021-12-29T21:12:44Z
Don't Look Up,"#DontLookUp is funny. Anyone taking it seriously, so are you.",2021-12-29T21:07:59Z
Don't Look Up,@ThierryWetzel Faut regarder #DontLookUp…😁 https://t.co/kx0Qj2PTgM,2021-12-29T19:04:30Z
Don't Look Up,"#Bonnenouvelle #covids06: diffusion  @netflix et utilisation de l’humour pour toucher, casting 5* pour parler à toutes les générations , #dontlookup  est un #wakeupcall  à l’humanité qui regarde les #reseauxsociaux &amp; #fakenews quand la science confirme que notre maison brûle 👍 https://t.co/4J2b8Z9jgl",2021-12-29T17:34:17Z
Don't Look Up,Incroyable #DontLookUp 👏,2021-12-29T16:27:49Z
Don't Look Up,@mompontet Oui j'ai vu le film #Dontlookup. Juste il montre notre société actuelle et le rôle des médias. Le niveau intellectuel des humains...sympa mais juste.,2021-12-29T11:45:38Z
Don't Look Up,Une prise de conscience et un scénario catastrophe mais plausible qui rappelle la série de la BBC Years and Years en 2019. #DontLookUp,2021-12-29T11:39:37Z
Don't Look Up,"💫 « Vous pouvez faire comme si de rien n’était. Mais ça va nous tomber dessus, je vous le dis. Fêtez ça, pleurez, priez. Il faut bien traverser le merdier qu’on a créé » chante Ariana Grande dans le film.

Excellent au point d’être tout bonnement effrayant. #DontLookUp https://t.co/uXPzLLDyIE",2021-12-29T11:37:05Z
Don't Look Up,J'ai regardé #DontLookUp et ne me suis pas ennuyé.  Je retiens deux choses ; avec le confort des cinemas à la maison cest la fin des salles obscures + le cynisme de la caste est en train d'étrangler la planète + lempire romain dans son hubris a dû vivre le même repli sur soi,2021-12-29T09:45:29Z
Don't Look Up,Inspiré de faits potentiellement réels. Levez la tête et visionnez #DontLookUp . L’urgence climatique est là. https://t.co/iqEWINnB8w,2021-12-29T09:37:54Z
Don't Look Up,"Un pas en avant, deux pas en arrières!

Tant pis pour la biodiversité,

Tant mieux pour les lobbies!

#DontLookUp #Jadot2022 https://t.co/jrZlnp0jKZ",2021-12-29T08:47:28Z
Don't Look Up,@DavidRVetter wrote a great article. #DontLookUp The irony that the psychological defences are in full force to devalue the message of @dontlookupfilm is staggering. #TurnTheTide on #ClimateAnxiety https://t.co/GiqbMAeIXI https://t.co/GeAuCi3pMg,2021-12-29T07:59:02Z
Don't Look Up,"Vu #DontLookUp ! Il exploite à fond le déni de la grenouille dont je parle dans le roman. Un film essentiel, à voir absolument. https://t.co/pqSMtXSU3g",2021-12-29T00:21:22Z
Don't Look Up,"Je ne suis pas un expert en critique de films, tout comme vous autres ici, mais #DontLookUp c’est bien plus réaliste que Armageddon et le plus important et principal, c’est que """" J’ai kiffé """"",2021-12-28T23:50:33Z
Don't Look Up,#DontLookUp est juste incroyable. Ça fais du bien un si bon film ! 😂,2021-12-28T23:04:28Z
Don't Look Up,"#DontLookUp=&gt; le film à voir en cette fin d'année
brillant, drôle, dramatique. Qui fait froid dans le dos lorsque que je repense aux décisions prises lors de la COP26 face aux conclusions du GIEC quelques semaines plus tôt. 

https://t.co/OGA8MZra8T",2021-12-28T22:18:30Z
Don't Look Up,"#DontLookUp est déjà assez grinçant quand on le voit avec les lunettes du réchauffement planétaire.
Avec celles du variant Omicron, c'est glaçant aussi",2021-12-28T22:12:08Z
Don't Look Up,Leonardo DiCaprio et Jennifer Lawrence en tête d'affiche ? Évidemment que c'est bon ✨ #DontLookUp https://t.co/g8QzUeyFyY,2021-12-28T21:40:16Z
Don't Look Up,Devant #DontLookUp,2021-12-28T21:03:45Z
Don't Look Up,"@GhostPanther - #AdamMcKay :
""""Si vous pouvez rire [du #changementclimatique], ça signifie que vous mettez de la distance, et c'est important. Vous pouvez être conscient de l'urgence et être triste, tout en gardant un certain sens de l'humour""""

#DontLookUp #Déni #ClimateEmergency",2021-12-28T14:26:10Z
Don't Look Up,"C'est excellent !!! 👏👏👏👍
Bien vu, drôle, délicieusement satirique et décourageant... Une satire sur notre inaction et notre passivité face au dérèglement climatique... #DontLookUp https://t.co/iOlG4Na1xU",2021-12-28T13:45:20Z
Don't Look Up,"Quel casting, une superbe satire de la société... Je conseille vivement #DontLookUp  @NetflixFR",2021-12-28T07:13:13Z
Don't Look Up,j’viens de regarder #DontLookUp quel enfer ce film m’a grave mis les nerfs j’ai encore + la haine contre le capitalisme et les riches maintenant 💀,2021-12-28T00:21:37Z
Don't Look Up,"#DontLookUp peut-être la meilleure production Netflix de l'année, le parallèle avec la défiance actuelle envers la communauté scientifique est génial (réchauffement climatique, Covid...) 
#Netflix #Complotisme",2021-12-27T23:00:56Z
Don't Look Up,Se dieron cuenta que había una escena post créditos en #DontLookUp no?  O apagaron Netflix antes de verla?,2021-12-27T22:49:29Z
Don't Look Up,"On passera sur les invraisemblances techniques (la navette...) et le caractère prévisiblement stéréotypé des personnages (mention spéciale au businessman neurasthénique). Dans l'ensemble, #DontLookUp est une sympathique collapsomédie. Un Idiocratie vol. 2, drôle et spectaculaire.",2021-12-27T22:37:48Z
Don't Look Up,Après on parle d’Ariana mais on en parle aussi de Kid Cudi qu’on voit que 22 secondes &amp; qu’il est limite flouté dans la performance de just look up 🙈😅 #DontLookUp,2021-12-27T22:30:36Z
Don't Look Up,Ariana était vraiment fun dedans pour les 3min15 où on l’a aperçu 🙈 #DontLookUp,2021-12-27T22:28:46Z
Don't Look Up,Je viens de voir #DontLookUp  &amp; c’était WTF à souhait mdrrr je sais pas si j’ai aimé ou pas 😅 et puis cette fin mama mia !,2021-12-27T22:28:19Z
Don't Look Up,"J'ai passé un super moment devant #DontLookUp , Adam Mckay est vraiment un réalisateur que j'apprécie beaucoup. Mais pour moi sa Masterclass reste """"Vice"""", sorti en 2018 et que trop peu de personnes ont vu. Foncez le voir, c'est un chef d'œuvre ! https://t.co/JioXGyjczr",2021-12-27T21:52:26Z
Don't Look Up,#DéniCosmique #DontLookUp  #JourDeLaMarmotte #JourSansFin 🤪 https://t.co/89mFMRPQaP,2021-12-27T18:40:17Z
Don't Look Up,"Il film di #netflix #dontlookup è davvero molto molto bello! 
Consiglio assolutamente ❤️😍 https://t.co/kj2wTSe14X",2021-12-27T18:22:24Z
Don't Look Up,Un petit régal pour les fêtes #DontLookUp https://t.co/AXpd7Vp8f6,2021-12-27T16:52:47Z
Don't Look Up,"Visiblement, #DontLookUp, soit on adore, soit on déteste. #AnalyseExpress",2021-12-27T15:46:00Z
Don't Look Up,#DontLookUp c'est quoi ce truc là? Un tel casting pour un tel navet... 🤦🤦,2021-12-27T15:27:39Z
Don't Look Up,"Quel choc ce film! Il y a tout sur notre époque, c’est juste énorme! #DontLookUp https://t.co/MxrDPj5NG9",2021-12-27T10:34:49Z
Don't Look Up,"So basically nothing is more important than mastering collective psychology and communication skills, right? #DontLookUp",2021-12-27T09:57:10Z
Don't Look Up,#DontLookUp,2021-12-27T09:45:35Z
Don't Look Up,Masterpiece. #DontLookUp https://t.co/0vEfLubRMe,2021-12-27T09:05:58Z
Don't Look Up,"Satire de notre société, de l'Amérique de Trump, de la politique  mondiale, de l'humain, du capitalisme, des réseaux sociaux, du pouvoir de l'argent et de faire des profits avant tout. Tout le monde est visé et un casting qui se régale.
#DontLookUp https://t.co/J7oLtqT5A5",2021-12-27T07:48:42Z
Don't Look Up,#DontLookUp est un film à voir absolument! https://t.co/P62G5EL0kj,2021-12-27T07:48:07Z
Don't Look Up,"#DontLookUp is incredible
U must see it !!
The story is so entertaining, a 5 star cast, mix of humor and drama that criticizes current society, just AWESOME",2021-12-27T01:51:35Z
Don't Look Up,"Vu #DontLookUp (accessible via @NetflixFR)
Satyre drolatique d'un monde qui attend l'impact de sa fin inéluctable ; transposable sur tout. Le changement climatique, les crises de la famine, la pandémie ...
A voir 😇 on passe un très bon moment. https://t.co/KuSgQYPoTQ",2021-12-27T00:04:08Z
Don't Look Up,"#DontLookUp est à voir, chacun se fera son avis. J’ai bien aimé, excellent casting, beau à regarder et puis le scénario… on ne peut que faire des parallèles avec notre période actuelle",2021-12-27T00:02:38Z
Don't Look Up,"@NetflixFR une petite pépite ce #DontLookUp  entre humour décalé et drame, dans un monde drogué au réseaux sociaux et incapable de voir la vérité avec un casting au top 👌🏼 https://t.co/z7luapj9s2",2021-12-26T23:43:40Z
Don't Look Up,"Évidemment, tout le monde a vu la scène post générique de #DontLookUp .
Enfin j'espère.",2021-12-26T22:31:35Z
Don't Look Up,"#DontLookUp is one of the funniest, scariest, most accurate films I’ve seen in a very very long time.",2021-12-26T22:22:10Z
Don't Look Up,"Y pensar que en #DontLookUp Chile se vende por $90MM para que el tsunami llegue a sus costas. Me da lata decirlo, pero tiene sentido.",2021-12-26T22:07:50Z
Don't Look Up,"A voir pour rire et surtout....réfléchir  #DontLookUp 

Merci @netflix !

En cette fin d'année et à l'aube des nouvelles résolutions, ça fait beaucoup de bien 🙏 https://t.co/wxjRiTPa7D",2021-12-26T21:48:55Z
Don't Look Up,Just finished watching #DontLookUp and it’s a fantastic film. It’s very funny and well made. However it’s also terrifyingly accurate at representing the problems in society. I almost got a little bit scared at how accurate it is. It’s a must watch! 👏,2021-12-26T21:39:57Z
